experiment_id,batch_index,model_family,model,representation,scale,scale_min,scale_max,molecule_id,name,status,status_reason,smiles,iupac,score,comment
qwen_smiles_0_1,202,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0202,ACROLEIN,bad,bad extreme,C=CC=O,prop-2-enal,0.0,"Acrolein contains a highly reactive α,β-unsaturated aldehyde group and aldehyde functional group, both of which are well-known toxicophores associated with genotoxicity, mutagenicity, and severe cytotoxicity."
qwen_smiles_0_1,203,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0203,PSILOCYBIN,ambiguous,addiction,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,[3-[2-(dimethylamino)ethyl]-1H-indol-4-yl] dihydrogen phosphate,0.3,"Phosphate ester group (OP(=O)(O)O) raises concerns for poor oral bioavailability, hydrophilicity, and potential instability, though the tryptamine core is structurally drug-like."
qwen_smiles_0_1,204,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0204,FLUOROURACIL,ambiguous,antitumor,O=c1[nH]cc(F)c(=O)[nH]1,"5-fluoro-1H-pyrimidine-2,4-dione",0.3,"Fluorouracil exhibits significant toxicity and poor oral bioavailability due to high reactivity, metabolic instability, and hydrophobicity, despite being a clinically used chemotherapeutic agent."
qwen_smiles_0_1,205,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0205,L-DOPA (Levodopa),ambiguous,side effects,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoic acid",0.95,"L-DOPA is a well-established drug with acceptable physicochemical properties, though the catechol group may raise mild structural alert concerns for oxidative stress liability."
qwen_smiles_0_1,206,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0206,DONEPEZIL,good,good,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,"2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one",1.0,No major developability concerns; acceptable physicochemical profile and no reactive groups or toxicophores detected.
qwen_smiles_0_1,207,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0207,TRICHLOROETHYLENE,bad,bad extreme,ClC=C(Cl)Cl,"1,1,2-trichloroethene",0.2,"Trichloroethylene contains reactive chlorine atoms and is a known carcinogen, presenting significant safety concerns and toxicophore liabilities."
qwen_smiles_0_1,208,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0208,SUNITINIB,ambiguous,antitumor,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,"N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide",0.95,"SUNITINIB shows no major developability concerns despite a quinoxaline core (structural alert), as it is a well-established approved drug with acceptable physicochemical properties and oral bioavailability."
qwen_smiles_0_1,209,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0209,OSELTAMIVIR,good,good,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,"ethyl (3R,4R,5S)-4-acetamido-5-amino-3-pentan-3-yloxycyclohexene-1-carboxylate",0.95,"OSELTAMIVIR is a known drug with no major developability concerns despite its complex stereochemistry and ester group, which are manageable in clinical contexts."
qwen_smiles_0_1,210,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0210,COLISTIN,ambiguous,side effects,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)NCC(=O)O,2-[[2-[[2-[(2-amino-4-methylpentanoyl)amino]acetyl]amino]acetyl]amino]acetic acid,0.3,"COLISTIN contains multiple ionizable groups and a terminal carboxylic acid, leading to poor oral bioavailability and potential nephrotoxicity, despite its established antibacterial activity."
qwen_smiles_0_1,211,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0211,TETRACHLOROETHYLENE,bad,bad extreme,Cl/C(Cl)=C(/Cl)Cl,"1,1,2,2-tetrachloroethene",0.1,"High toxicity (known carcinogen), poor solubility, and extreme lipophilicity due to four chlorines render it unsuitable for drug development."
qwen_smiles_0_1,212,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0212,SIMVASTATIN,good,good,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,"[(1S,3R,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] 2,2-dimethylbutanoate",0.95,"Highly drug-like with established clinical use, though the lactone ring may pose mild reactivity risks; overall favorable physicochemical profile and oral bioavailability."
qwen_smiles_0_1,213,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0213,CICUTOXIN,bad,nature toxin,CCC[C@@H](O)/C=C/C=C/C=C/C#CC#CCCCO,"(8E,10E,12E,14R)-heptadeca-8,10,12-trien-4,6-diyne-1,14-diol",0.3,"Terminal alkyne and conjugated diene groups raise reactivity and toxicity concerns, while the long hydrocarbon chain suggests poor solubility and membrane permeability."
qwen_smiles_0_1,214,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0214,TETRAHYDROFURAN,bad,bad extreme,C1CCOC1,oxolane,0.2,Tetrahydrofuran is a solvent with poor oral developability and no therapeutic functionality; lacks drug-like properties.
qwen_smiles_0_1,215,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0215,AZATHIOPRINE,ambiguous,side effects,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,6-(3-methyl-5-nitroimidazol-4-yl)sulfanyl-7H-purine,0.3,"Contains reactive nitroso group ([N+](=O)[O-]) and thiophene ring, both associated with toxicity and metabolic liability, though it is a known drug with established clinical use."
qwen_smiles_0_1,216,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0216,TRINITROTOLUENE,bad,bad extreme,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],"2-methyl-1,3,5-trinitrobenzene",0.1,"Multiple nitro groups introduce significant toxicity risks, instability, and mutagenicity alerts, rendering the molecule unsuitable for drug development."
qwen_smiles_0_1,217,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0217,VALSARTAN,good,good,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,(2S)-3-methyl-2-[pentanoyl-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]amino]butanoic acid,0.9,"Valsartan shows good drug-likeness with established oral activity, but the triazine ring may raise mutagenicity concerns despite its clinical use."
qwen_smiles_0_1,218,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0218,ALLOPURINOL,good,good,C1=NNC2=C1C(=O)NC=N2,"1,5-dihydropyrazolo[5,4-d]pyrimidin-4-one",0.95,Well-established drug with no major structural alerts or physicochemical liabilities; purine scaffold and amide functionality are favorable for oral bioavailability and target engagement.
qwen_smiles_0_1,219,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0219,VX,bad,bad extreme,CCOP(C)(=O)SCCN(C(C)C)C(C)C,N-[2-[ethoxy(methyl)phosphoryl]sulfanylethyl]-N-propan-2-ylpropan-2-amine,0.3,"Contains a phosphate ester (P=O-O) and sulfur linkage which may introduce hydrolytic instability and reactivity, along with a branched tertiary amine that could impair membrane permeability and solubility."
qwen_smiles_0_1,220,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0220,TIOTROPIUM,good,good,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,"[(1S,2S,4R,5R)-9,9-dimethyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl] 2-hydroxy-2,2-dithiophen-2-ylacetate",0.95,"Tiotropium shows no major developability concerns; its quaternary ammonium core and ester groups are well-tolerated in marketed drugs, with no obvious toxicophores or structural alerts."
qwen_smiles_0_1,221,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0221,AMOXICILLIN,good,good,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",0.3,"Amoxicillin contains a beta-lactam ring (reactive/instable) and sulfhydryl group (potential toxicity), major liabilities despite oral efficacy and known clinical use."
qwen_smiles_0_1,222,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0222,CLOPIDOGREL,good,good,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,"methyl (2S)-2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetate",0.85,"CLOPIDOGREL contains a thiazole ring and thiol group which may pose reactivity risks, but its established clinical use suggests acceptable developability despite prodrug metabolism requirements."
qwen_smiles_0_1,223,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0223,A-230,bad,bad extreme,CCN(CC)C(C)=N[P](C)(F)=O,"N,N-diethyl-N'-[fluoro(methyl)phosphoryl]ethanimidamide",0.3,"Phosphorus-containing group with fluorine and oxygen raises concerns about hydrolytic instability and synthetic complexity, limiting oral developability."
qwen_smiles_0_1,224,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0224,RESORCINOL,bad,bad extreme,Oc1ccc(O)cc1,"benzene-1,4-diol",0.2,"Resorcinol contains hydroxylated aromatic rings with known toxicity and structural alerts for carcinogenicity, despite low molecular weight and simple synthesis."
qwen_smiles_0_1,225,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0225,CHLOROFORM,bad,bad extreme,ClC(Cl)Cl,chloroform,0.1,"Chloroform contains a toxic trihalomethane core with high lipophilicity, poor solubility, and known hepatotoxicity, rendering it unsuitable for drug development."
qwen_smiles_0_1,226,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0226,PIOGLITAZONE,good,good,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,"5-[[4-[2-(5-ethyl-2-pyridinyl)ethoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione",0.95,"PIOGLITAZONE is a known drug with no major structural alerts or physicochemical liabilities, though its clinical safety profile may require further evaluation."
qwen_smiles_0_1,227,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0227,ACRYLAMIDE,bad,bad extreme,C=CC(N)=O,prop-2-enamide,0.1,"Acrylamide contains a well-known toxicophore with genotoxic and neurotoxic liabilities, rendering it unsuitable for drug development due to severe safety concerns."
qwen_smiles_0_1,228,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0228,NIFEDIPINE,good,good,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1,"diethyl 2,6-dimethyl-4-phenyl-1,4-dihydropyridine-3,5-dicarboxylate",0.9,"Nifedipine shows no major developability concerns; dihydropyridine scaffold is well-established, though ester groups may introduce hydrolytic instability."
qwen_smiles_0_1,229,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0229,SALBUTAMOL,good,good,CC(C)(C)NCC(O)c1ccc(O)c(O)c1,"4-[2-(tert-butylamino)-1-hydroxyethyl]benzene-1,2-diol",0.95,"Salbutamol is a well-established beta-agonist with no major developability concerns despite its catechol group, which is tolerated in clinical use."
qwen_smiles_0_1,230,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0230,AZATHIOPRINE,good,good,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,6-(3-methyl-5-nitroimidazol-4-yl)sulfanyl-7H-purine,0.3,"Contains reactive nitroso group ([N+](=O)[O-]) and thiophene ring, both associated with toxicity and metabolic instability, despite being a known drug (azathioprine) with clinical use."
qwen_smiles_0_1,231,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0231,FENTANYL,ambiguous,addiction,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,N-phenyl-N-[1-(2-phenylethyl)piperidin-4-yl]propanamide,0.3,"Fentanyl contains high lipophilicity, known opioid toxicophores, and poor oral bioavailability due to first-pass metabolism and solubility challenges."
qwen_smiles_0_1,232,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0232,DIAZEPAM,ambiguous,addiction,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,"7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",1.0,"Diazepam is a well-established drug with no major structural alerts, reactive groups, or physicochemical liabilities."
qwen_smiles_0_1,233,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0233,LAMOTRIGINE,ambiguous,side effects,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,"6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine",0.95,"Lamotrigine shows no major developability concerns; chlorine substituents and diimino group are tolerated in approved drugs, with acceptable physicochemical properties and oral bioavailability."
qwen_smiles_0_1,234,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0234,HYDROCODONE,ambiguous,addiction,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,"(4R,4aR,7aR,12bS)-9-methoxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",0.85,"Hydrocodone is a known opioid with inherent abuse potential, but no major structural red flags; its developability is limited by pharmacological risks rather than chemical liabilities."
qwen_smiles_0_1,235,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0235,LAMIVUDINE,good,good,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,"4-amino-1-[(2R,5S)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl]pyrimidin-2-one",0.95,Lamivudine shows no major developability concerns; its sulfide linkage and carbonyl group are stable and well-tolerated in clinical use.
qwen_smiles_0_1,236,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0236,SOFOSBUVIR,good,good,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,"propan-2-yl (2S)-2-[[[(2R,3R,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyloxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate",0.95,SOFOSBUVIR shows excellent drug-likeness with no major red flags; phosphorothioate linkage and fluorine substitution are well-tolerated in clinical use despite potential metabolic liability.
qwen_smiles_0_1,237,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0237,EFAVIRENZ,good,good,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"(4S)-6-chloro-4-(2-cyclopropylethynyl)-4-(trifluoromethyl)-1H-3,1-benzoxazin-2-one",0.95,"EFAVIRENZ shows no major developability concerns; trifluoromethyl and nitrile groups are common in drugs, and the structure lacks obvious toxicophores or instability risks."
qwen_smiles_0_1,238,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0238,LYSERGIDE,ambiguous,addiction,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,"(6aR,9R)-N,N-diethyl-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",0.4,"Contains an indole ring, a known structural alert associated with potential toxicity and reactivity, which significantly reduces drug-likeness despite acceptable physicochemical properties."
qwen_smiles_0_1,239,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0239,MITOMYCIN,ambiguous,antitumor,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,"[(4S,6S,7R,8S)-11-amino-7-methoxy-12-methyl-10,13-dioxo-2,5-diazatetracyclo[7.4.0.02,7.04,6]trideca-1(9),11-dien-8-yl]methyl carbamate",0.2,"MITOMYCIN contains reactive aziridine rings and electrophilic nitroso groups, which are known DNA crosslinking agents with significant toxicity liabilities and poor oral developability."
qwen_smiles_0_1,240,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0240,MOLNUPIRAVIR,good,good,CC(C)C(=O)OC[C@H]1O[C@@H](n2cc/c(=N\O)[nH]c2=O)[C@H](O)[C@@H]1O,"[(2R,3S,4R,5R)-3,4-dihydroxy-5-[4-(hydroxyamino)-2-oxopyrimidin-1-yl]oxolan-2-yl]methyl 2-methylpropanoate",0.6,"Contains a nitrile oxide (N=O) which may exhibit reactivity or instability, though the molecule is a known antiviral drug with established clinical use."
qwen_smiles_0_1,241,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0241,TOPIRAMATE,ambiguous,side effects,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,"[(1R,2S,6S,9R)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-6-yl]methyl sulfamate",0.6,Contains a sulfonamide group (structural alert for toxicity) but has acceptable physicochemical properties.
qwen_smiles_0_1,242,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0242,2-ACETYLAMINOFLUORENE,bad,bad extreme,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,N-(9H-fluoren-2-yl)acetamide,0.3,"The acetylamino group introduces hydrolysis liability and potential genotoxicity risks, while the fluorene scaffold may contribute to poor solubility and high lipophilicity."
qwen_smiles_0_1,243,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0243,HYDROMORPHONE,ambiguous,addiction,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,"(4R,4aR,7aR,12bS)-9-hydroxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",0.95,Known opioid with no major structural alerts; synthetic complexity may be moderate but manageable.
qwen_smiles_0_1,244,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0244,RIVASTIGMINE,good,good,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,0.9,"RIVASTIGMINE shows no major developability concerns, with a structurally optimized scaffold for oral activity and no obvious toxicophores or instability flags."
qwen_smiles_0_1,245,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0245,LEDIPASVIR,good,good,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,"methyl N-[(2S)-1-[(6S)-6-[5-[9,9-difluoro-7-[2-[(1R,3S,4S)-2-[(2S)-2-(methoxycarbonylamino)-3-methylbutanoyl]-2-azabicyclo[2.2.1]heptan-3-yl]-3H-benzimidazol-5-yl]fluoren-2-yl]-1H-imidazol-2-yl]-5-azaspiro[2.4]heptan-5-yl]-3-methyl-1-oxobutan-2-yl]carbamate",0.95,"LEDIPASVIR shows no major developability concerns; its complex structure includes fluorine-substituted aromatic rings and a cyclopropane moiety, which are tolerated in approved drugs, with no obvious toxicophores or instability alerts."
qwen_smiles_0_1,246,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0246,Diphenylcyanoarsine,bad,bad extreme,C1=CC=C(C=C1)[As](C#N)C2=CC=CC=C2,diphenylarsanylformonitrile,0.1,"Contains a toxic arsenic (As) atom and cyano group, raising significant safety concerns and poor drug-likeness due to potential reactivity and toxicity."
qwen_smiles_0_1,247,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0247,VINBLASTINE,ambiguous,antitumor,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,"methyl (1R,9R,10S,11R,12R,19R)-11-acetyloxy-12-ethyl-4-[(13S,15R,17S)-17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]-10-hydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraene-10-carboxylate",0.2,"VINBLASTINE contains multiple reactive ester groups, complex stereochemistry, and known toxicophores (e.g., vinca alkaloid scaffold) associated with neurotoxicity and poor oral bioavailability."
qwen_smiles_0_1,248,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0248,TERFENADINE,ambiguous,side effects,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1-(4-tert-butylphenyl)-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-yl]butan-1-ol,0.3,"Contains a tertiary amine piperazine ring (toxicophore linked to cardiac toxicity) and potential hydrolytic instability from ether linkage, with historical safety concerns despite antihistamine activity."
qwen_smiles_0_1,249,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0249,FLUTICASONE,good,good,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,"S-(fluoromethyl) (6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-17-carbothioate",0.95,"Fluticasone is a well-established corticosteroid with no major structural alerts, though its steroid backbone and fluorine substitutions may impact oral bioavailability and metabolic stability."
qwen_smiles_0_1,250,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0250,CHLOROQUINE,good,good,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,"4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine",0.3,"Known toxicophores (quinoline ring, tertiary amine) and clinical safety liabilities (retinal toxicity, cardiac effects) severely penalize despite oral activity and historical use."
qwen_smiles_0_1,251,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0251,ZIPRASIDONE,ambiguous,side effects,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,"5-[2-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]ethyl]-6-chloro-1,3-dihydroindol-2-one",0.6,"Contains a thiol group (nsc) and chlorine substituent, which may raise concerns about reactivity, oxidation liability, and lipophilicity, though the molecule is a marketed drug with established clinical use."
qwen_smiles_0_1,252,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0252,NARLAPREVIR,good,good,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,"(1R,2S,5S)-3-[(2S)-2-[[1-(tert-butylsulfonylmethyl)cyclohexyl]carbamoylamino]-3,3-dimethylbutanoyl]-N-[(3S)-1-(cyclopropylamino)-1,2-dioxoheptan-3-yl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide",0.5,"Sulfonamide and thiazolidine rings raise toxicity concerns, while high molecular weight and multiple H-bond donors/acceptors may impair oral bioavailability despite a rigid core."
qwen_smiles_0_1,253,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0253,LEFLUNOMIDE,good,good,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,"5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide",0.6,"Contains isoxazole ring (structural alert for toxicity) and fluorinated aromatic group (potential metabolic liability), but is an approved drug with known safety profile."
qwen_smiles_0_1,254,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0254,PHENOL,bad,bad extreme,c1ccc(O)cc1,phenol,0.1,"Phenol contains a reactive hydroxyl group and is a known toxicophore with significant safety concerns, severely limiting its developability."
qwen_smiles_0_1,255,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0255,COCAINE,ambiguous,addiction,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,"methyl (1R,2R,3S,5S)-3-benzoyloxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate",0.0,"Cocaine contains a tropane ring and ester groups, which are associated with significant toxicity, abuse potential, and structural alerts for cardiovascular and CNS liabilities."
